"","id","label","value"
"99","v161067x","32. Other Gubernatorial candidate: preference (no vote intent)","32"
"108","v161067x","-1. No vote/intent/preference/ no Governor race in state","-1"
"199","v161068","1. Yes","1"
"289","v161068","2. No","2"
"385","v161068","-9. Refused","-9"
"469","v161068","-8. Don't know (FTF only)","-8"
"1100","v161069","-2. Redacted text available in a separate file","-2"
"1101","v161070a","-2. Coded data available in a future release","-2"
"1102","v161071","1. Yes","1"
"290","v161071","2. No","2"
"386","v161071","-9. Refused","-9"
"470","v161071","-8. Don't know (FTF only)","-8"
"1103","v161072","-2. Redacted text available in a separate file","-2"
"1104","v161073a","-2. Coded data available in a future release","-2"
"1105","v161074","1. Yes","1"
"291","v161074","2. No","2"
"387","v161074","-9. Refused","-9"
"471","v161074","-8. Don't know (FTF only)","-8"
"1106","v161075","-2. Redacted text available in a separate file","-2"
"1107","v161076a","-2. Coded data available in a future release","-2"
"1108","v161077","1. Yes","1"
"292","v161077","2. No","2"
"388","v161077","-9. Refused","-9"
"472","v161077","-8. Don't know (FTF only)","-8"
"1109","v161078","-2. Redacted text available in a separate file","-2"
"1112","v161079a","-2. Coded data available in a future release","-2"
"1113","v161080","1. Approve","1"
"293","v161080","2. Disapprove","2"
"389","v161080","-9. Refused","-9"
"473","v161080","-8. Don't know (FTF only)","-8"
"1114","v161080a","1. Strongly","1"
"294","v161080a","2. Not strongly","2"
"390","v161080a","-9. Refused","-9"
"474","v161080a","-8. Don't know (FTF only)","-8"
"544","v161080a","-1. INAP, -8,-9 in V161080","-1"
"1115","v161080x","1. Approve strongly","1"
"295","v161080x","2. Approve not strongly","2"
"391","v161080x","3. Disapprove not strongly","3"
"475","v161080x","4. Disapprove strongly","4"
"545","v161080x","-1. INAP, -8,-9 in V161080/ -8,-9 in V161080a","-1"
"1116","v161081","1. Right direction","1"
"296","v161081","2. Wrong track","2"
"392","v161081","-9. Refused","-9"
"476","v161081","-8. Don't know (FTF only)","-8"
"1117","v161082","1. Approve","1"
"297","v161082","2. Disapprove","2"
"393","v161082","-9. Refused","-9"
"477","v161082","-8. Don't know (FTF only)","-8"
"1118","v161082a","1. Strongly","1"
"298","v161082a","2. Not strongly","2"
"394","v161082a","-9. Refused","-9"
"478","v161082a","-8. Don't know (FTF only)","-8"
"546","v161082a","-1. INAP, -8,-9 in V161082","-1"
"1119","v161082x","1. Approve strongly","1"
"299","v161082x","2. Approve not strongly","2"
"395","v161082x","3. Disapprove not strongly","3"
"479","v161082x","4. Disapprove strongly","4"
"547","v161082x","-1. INAP, -8,-9 in V161082/ -8,-9 in V161082a","-1"
"1120","v161083","1. Approve","1"
"2100","v161083","2. Disapprove","2"
"396","v161083","-9. Refused","-9"
"480","v161083","-8. Don't know (FTF only)","-8"
"1121","v161083a","1. Strongly","1"
"2101","v161083a","2. Not strongly","2"
"397","v161083a","-9. Refused","-9"
"481","v161083a","-8. Don't know (FTF only)","-8"
"548","v161083a","-1. INAP, -8,-9 in V161083","-1"
"1122","v161083x","1. Approve strongly","1"
"2102","v161083x","2. Approve not strongly","2"
"398","v161083x","3. Disapprove not strongly","3"
"482","v161083x","4. Disapprove strongly","4"
"549","v161083x","-1. INAP, -8,-9 in V161083/ -8,-9 in V161083a","-1"
"1123","v161084","1. Approve","1"
"2103","v161084","2. Disapprove","2"
"399","v161084","-9. Refused","-9"
"483","v161084","-8. Don't know (FTF only)","-8"
"1124","v161084a","1. Strongly","1"
"2104","v161084a","2. Not strongly","2"
"3100","v161084a","-9. Refused","-9"
"484","v161084a","-8. Don't know (FTF only)","-8"
"550","v161084a","-1. INAP, -8,-9 in V161084","-1"
"1125","v161084x","1. Approve strongly","1"
"2105","v161084x","2. Approve not strongly","2"
"3101","v161084x","3. Disapprove not strongly","3"
"485","v161084x","4. Disapprove strongly","4"
"551","v161084x","-1. INAP, -8,-9 in V161084/ -8,-9 in V161084a","-1"
"1126","v161085","1. Approve","1"
"2106","v161085","2. Disapprove","2"
"3102","v161085","-9. Refused","-9"
"486","v161085","-8. Don't know (FTF only)","-8"
"1127","v161085a","1. Strongly","1"
"2107","v161085a","2. Not strongly","2"
"3103","v161085a","-9. Refused","-9"
"487","v161085a","-8. Don't know (FTF only)","-8"
"552","v161085a","-1. INAP, -8,-9 in V161085","-1"
"1128","v161085x","1. Approve strongly","1"
"2108","v161085x","2. Approve not strongly","2"
"3104","v161085x","3. Disapprove not strongly","3"
"488","v161085x","4. Disapprove strongly","4"
"553","v161085x","-1. INAP, -8,-9 in V161085/ -8,-9 in V161085a","-1"
"1129","v161097","1. Yes","1"
"2109","v161097","2. No","2"
"3105","v161097","-9. Refused","-9"
"489","v161097","-8. Don't know (FTF only)","-8"
"1130","v161098","-2. Redacted text available in a separate file","-2"
"1131","v161099a","-2. Coded data available in a future release","-2"
"1132","v161100","1. Yes","1"
"2110","v161100","2. No","2"
"3106","v161100","-9. Refused","-9"
"490","v161100","-8. Don't know (FTF only)","-8"
"1133","v161101","-2. Redacted text available in a separate file","-2"
"1134","v161102a","-2. Coded data available in a future release","-2"
"1135","v161103","1. Yes","1"
"2111","v161103","2. No","2"
"3107","v161103","-9. Refused","-9"
"491","v161103","-8. Don't know (FTF only)","-8"
"1136","v161104","-2. Redacted text available in a separate file","-2"
"1137","v161105a","-2. Coded data available in a future release","-2"
"1138","v161106","1. Yes","1"
"2112","v161106","2. No","2"
"3108","v161106","-9. Refused","-9"
"492","v161106","-8. Don't know (FTF only)","-8"
"1139","v161107","-2. Redacted text available in a separate file","-2"
"1140","v161108a","-2. Coded data available in a future release","-2"
"1310","v161109","-9. Refused","-9"
"1141","v161110","1. Much better off","1"
"2113","v161110","2. Somewhat better off","2"
"3109","v161110","3. About the same","3"
"493","v161110","4. Somewhat worse off","4"
"554","v161110","5. Much worse off","5"
"630","v161110","-9. Refused","-9"
"728","v161110","-8. Don't know (FTF only)","-8"
"1142","v161111","1. Much better off","1"
"2114","v161111","2. Somewhat better off","2"
"3110","v161111","3. About the same","3"
"494","v161111","4. Somewhat worse off","4"
"555","v161111","5. Much worse off","5"
"631","v161111","-9. Refused","-9"
"729","v161111","-8. Don't know (FTF only)","-8"
"1143","v161112","1. Yes","1"
"2115","v161112","2. No","2"
"3111","v161112","-9. Refused","-9"
"495","v161112","-8. Don't know (FTF only)","-8"
"1144","v161113","1. Favor","1"
"2116","v161113","2. Oppose","2"
"3112","v161113","3. Neither favor nor oppose","3"
"496","v161113","-8. Don't know (FTF only)","-8"
"1145","v161114a","1. A great deal","1"
"2117","v161114a","2. Moderately","2"
"3113","v161114a","3. A little","3"
"497","v161114a","-9. Refused","-9"
"556","v161114a","-8. Don't know (FTF only)","-8"
"632","v161114a","-1. INAP, 2,3,-8,-9 in V161113","-1"
"1146","v161114b","1. A great deal","1"
"2118","v161114b","2. Moderately","2"
"3114","v161114b","3. A little","3"
"498","v161114b","-1. INAP, 1,3,-8,-9 in V161113","-1"
"1147","v161114x","1. Favor a great deal","1"
"2119","v161114x","2. Favor moderately","2"
"3115","v161114x","3. Favor a little","3"
"499","v161114x","4. Neither favor nor oppose","4"
"557","v161114x","5. Oppose a little","5"
"633","v161114x","6. Oppose moderately","6"
"730","v161114x","7. Oppose a great deal","7"
"813","v161114x","-1. INAP, -8,-9 in V161114b/ -8,-9 in V161114a/ -8,-9 in V161113","-1"
"1148","v161115","1. Excellent","1"
"2120","v161115","2. Very good","2"
"3116","v161115","3. Good","3"
"4100","v161115","4. Fair","4"
"558","v161115","5. Poor","5"
"634","v161115","-9. Refused","-9"
"1149","v161116","1. Never","1"
"2121","v161116","2. Some of the time","2"
"3117","v161116","3. About half the time","3"
"4101","v161116","4. Most of the time","4"
"559","v161116","5. Always","5"
"635","v161116","-9. Refused","-9"
"731","v161116","-8. Don't know (FTF only)","-8"
"1150","v161117","1. Never","1"
"2122","v161117","2. Some of the time","2"
"3118","v161117","3. About half the time","3"
"4102","v161117","4. Most of the time","4"
"560","v161117","5. Always","5"
"636","v161117","-9. Refused","-9"
"732","v161117","-8. Don't know (FTF only)","-8"
"1151","v161118","1. Never","1"
"2123","v161118","2. Some of the time","2"
"3119","v161118","3. About half the time","3"
"4103","v161118","4. Most of the time","4"
"561","v161118","5. Always","5"
"637","v161118","-9. Refused","-9"
"733","v161118","-8. Don't know (FTF only)","-8"
"1152","v161119","1. Never","1"
"2124","v161119","2. Some of the time","2"
"3120","v161119","3. About half the time","3"
"4104","v161119","4. Most of the time","4"
"562","v161119","5. Always","5"
"638","v161119","-9. Refused","-9"
"734","v161119","-8. Don't know (FTF only)","-8"
"1153","v161120","1. Never","1"
"2125","v161120","2. Some of the time","2"
"3121","v161120","3. About half the time","3"
"4105","v161120","4. Most of the time","4"
"563","v161120","5. Always","5"
"639","v161120","-9. Refused","-9"
"735","v161120","-8. Don't know (FTF only)","-8"
"1154","v161121","1. Never","1"
"2126","v161121","2. Some of the time","2"
"3122","v161121","3. About half the time","3"
"4106","v161121","4. Most of the time","4"
"564","v161121","5. Always","5"
"640","v161121","-9. Refused","-9"
"736","v161121","-8. Don't know (FTF only)","-8"
"1155","v161122","1. Never","1"
"2127","v161122","2. Some of the time","2"
"3123","v161122","3. About half the time","3"
"4107","v161122","4. Most of the time","4"
"565","v161122","5. Always","5"
"641","v161122","-9. Refused","-9"
"737","v161122","-8. Don't know (FTF only)","-8"
"1156","v161123","1. Never","1"
"2128","v161123","2. Some of the time","2"
"3124","v161123","3. About half the time","3"
"4108","v161123","4. Most of the time","4"
"566","v161123","5. Always","5"
"642","v161123","-9. Refused","-9"
"738","v161123","-8. Don't know (FTF only)","-8"
"1157","v161124","1. Never","1"
"2129","v161124","2. Some of the time","2"
"3125","v161124","3. About half the time","3"
"4109","v161124","4. Most of the time","4"
"567","v161124","5. Always","5"
"643","v161124","-9. Refused","-9"
"739","v161124","-8. Don't know (FTF only)","-8"
"1158","v161125","1. Never","1"
"2130","v161125","2. Some of the time","2"
"3126","v161125","3. About half the time","3"
"4110","v161125","4. Most of the time","4"
"568","v161125","5. Always","5"
"644","v161125","-9. Refused","-9"
"740","v161125","-8. Don't know (FTF only)","-8"
"1159","v161126","1. Extremely liberal","1"
"2131","v161126","2. Liberal","2"
"3127","v161126","3. Slightly liberal","3"
"4111","v161126","4. Moderate, middle of the road","4"
"569","v161126","5. Slightly conservative","5"
"645","v161126","6. Conservative","6"
"741","v161126","7. Extremely conservative","7"
"814","v161126","99. Haven't thought much about this (FTF ONLY: DO NOT PROBE)","99"
"910","v161126","-9. Refused","-9"
"109","v161126","-8. Don't know (FTF only)","-8"
"1160","v161127","1. Liberal","1"
"2132","v161127","2. Conservative","2"
"3128","v161127","3. Moderate","3"
"4112","v161127","-9. Refused","-9"
"570","v161127","-8. Don't know (FTF only)","-8"
"646","v161127","-1. INAP, 1,2,3,5,6,7 in V161126","-1"
"1161","v161128","1. Extremely liberal","1"
"2133","v161128","2. Liberal","2"
"3129","v161128","3. Slightly liberal","3"
"4113","v161128","4. Moderate, middle of the road","4"
"571","v161128","5. Slightly conservative","5"
"647","v161128","6. Conservative","6"
"742","v161128","7. Extremely conservative","7"
"815","v161128","-9. Refused","-9"
"911","v161128","-8. Don't know (FTF only)","-8"
"1162","v161129","1. Extremely liberal","1"
"2134","v161129","2. Liberal","2"
"3130","v161129","3. Slightly liberal","3"
"4114","v161129","4. Moderate, middle of the road","4"
"572","v161129","5. Slightly conservative","5"
"648","v161129","6. Conservative","6"
"743","v161129","7. Extremely conservative","7"
"816","v161129","-9. Refused","-9"
"912","v161129","-8. Don't know (FTF only)","-8"
"1163","v161130","1. Extremely liberal","1"
"2135","v161130","2. Liberal","2"
"3131","v161130","3. Slightly liberal","3"
"4115","v161130","4. Moderate, middle of the road","4"
"573","v161130","5. Slightly conservative","5"
"649","v161130","6. Conservative","6"
"744","v161130","7. Extremely conservative","7"
"817","v161130","-9. Refused","-9"
"913","v161130","-8. Don't know (FTF only)","-8"
"1164","v161131","1. Extremely liberal","1"
"2136","v161131","2. Liberal","2"
"3132","v161131","3. Slightly liberal","3"
"4116","v161131","4. Moderate, middle of the road","4"
"574","v161131","5. Slightly conservative","5"
"650","v161131","6. Conservative","6"
"745","v161131","7. Extremely conservative","7"
"818","v161131","-9. Refused","-9"
"914","v161131","-8. Don't know (FTF only)","-8"
"1165","v161132","10. Assigned to early placement - nonvoter (PLACEMENT 1)","10"
"2137","v161132","11. Assigned to early placement - voter (PLACEMENT 1)","11"
"3133","v161132","20. Assigned to late placement - nonvoter (PLACEMENT 2)","20"
"4117","v161132","21. Assigned to late placement - voter (PLACEMENT 2)","21"
"1166","v161133","1. Extremely likely","1"
"2138","v161133","2. Very likely","2"
"3134","v161133","3. Moderately likely","3"
"4118","v161133","4. Slightly likely","4"
"575","v161133","5. Not likely at all","5"
"651","v161133","-9. Refused","-9"
"746","v161133","-1. INAP, voter (11 in V161132)/ late placement (20,21 in V161132)","-1"
"1167","v161136","1. Better when one party controls both","1"
"2139","v161136","2. Better when control is split","2"
"3135","v161136","3. It doesnt matter","3"
"4119","v161136","-9. Refused","-9"
"576","v161136","-8. Don't know (FTF only)","-8"
"1168","v161137","1. Larger","1"
"2140","v161137","2. Smaller","2"
"3136","v161137","3. About the same","3"
"4120","v161137","-9. Refused","-9"
"577","v161137","-8. Don't know (FTF only)","-8"
"1169","v161138a","1. Much","1"
"2141","v161138a","2. Somewhat","2"
"3137","v161138a","-9. Refused","-9"
"4121","v161138a","-8. Don't know (FTF only)","-8"
"578","v161138a","-1. INAP, 2,3,-8,-9 in V161137","-1"
"1170","v161138b","1. Much","1"
"2142","v161138b","2. Somewhat","2"
"3138","v161138b","-1. INAP, 1,3,-8,-9 in V161137","-1"
"1171","v161138x","1. Much larger","1"
"2143","v161138x","2. Somewhat larger","2"
"3139","v161138x","3. About the same","3"
"4122","v161138x","4. Somewhat smaller","4"
"579","v161138x","5. Much smaller","5"
"652","v161138x","-1. INAP, -8,-9 in V161138b/ -8,-9 in V161138b/ -8,-9 in V161137","-1"
"1172","v161139","1. Very good","1"
"2144","v161139","2. Good","2"
"3140","v161139","3. Neither good nor bad","3"
"4123","v161139","4. Bad","4"
"580","v161139","5. Very bad","5"
"653","v161139","-9. Refused","-9"
"747","v161139","-8. Don't know (FTF only)","-8"
"1173","v161140","1. Gotten better","1"
"2145","v161140","2. Stayed about the same","2"
"3141","v161140","3. Gotten worse","3"
"4124","v161140","-9. Refused","-9"
"581","v161140","-8. Don't know (FTF only)","-8"
"1174","v161140a","1. Much","1"
"2146","v161140a","2. Somewhat","2"
"3142","v161140a","-9. Refused","-9"
"4125","v161140a","-1. INAP, 2,-8,-9 in V161140","-1"
"1175","v161140x","1. Much better","1"
"2147","v161140x","2. Somewhat better","2"
"3143","v161140x","3. About the same","3"
"4126","v161140x","4. Somewhat worse","4"
"582","v161140x","5. Much worse","5"
"654","v161140x","-1. INAP, -8,-9 in V161140a/ -8,-9 in V161140","-1"
"1176","v161141","1. Get better","1"
"2148","v161141","2. Stay about the same","2"
"3144","v161141","3. Get worse","3"
