"","id","label","value"
"647","candaff_hpdpcoft","Refused","-9"
"721","candaff_hpdpcoft","Don't know","-8"
"812","candaff_hpdpcoft","Inapplicable","-1"
"1121","candaff_afrdpc","Yes","1"
"2112","candaff_afrdpc","No","2"
"3113","candaff_afrdpc","Refused","-9"
"4110","candaff_afrdpc","Don't know","-8"
"1122","candaff_afrdpcoft","Always","1"
"2113","candaff_afrdpcoft","Most of the time","2"
"3114","candaff_afrdpcoft","About half the time","3"
"4111","candaff_afrdpcoft","Some of the time","4"
"579","candaff_afrdpcoft","Never","5"
"648","candaff_afrdpcoft","Refused","-9"
"722","candaff_afrdpcoft","Don't know","-8"
"813","candaff_afrdpcoft","Inapplicable","-1"
"1123","candaff_prddpc","Yes","1"
"2114","candaff_prddpc","No","2"
"3115","candaff_prddpc","Refused","-9"
"4112","candaff_prddpc","Don't know","-8"
"1124","candaff_prddpcoft","Always","1"
"2115","candaff_prddpcoft","Most of the time","2"
"3116","candaff_prddpcoft","About half the time","3"
"4113","candaff_prddpcoft","Some of the time","4"
"580","candaff_prddpcoft","Never","5"
"649","candaff_prddpcoft","Refused","-9"
"723","candaff_prddpcoft","Don't know","-8"
"814","candaff_prddpcoft","Inapplicable","-1"
"1125","candaff_angrpc","Yes","1"
"2116","candaff_angrpc","No","2"
"3117","candaff_angrpc","Refused","-9"
"4114","candaff_angrpc","Don't know","-8"
"1126","candaff_angrpcoft","Always","1"
"2117","candaff_angrpcoft","Most of the time","2"
"3118","candaff_angrpcoft","About half the time","3"
"4115","candaff_angrpcoft","Some of the time","4"
"581","candaff_angrpcoft","Never","5"
"650","candaff_angrpcoft","Refused","-9"
"724","candaff_angrpcoft","Don't know","-8"
"815","candaff_angrpcoft","Inapplicable","-1"
"1127","candaff_hprpc","Yes","1"
"2118","candaff_hprpc","No","2"
"3119","candaff_hprpc","Refused","-9"
"4116","candaff_hprpc","Don't know","-8"
"1128","candaff_hprpcoft","Always","1"
"2119","candaff_hprpcoft","Most of the time","2"
"3120","candaff_hprpcoft","About half the time","3"
"4117","candaff_hprpcoft","Some of the time","4"
"582","candaff_hprpcoft","Never","5"
"651","candaff_hprpcoft","Refused","-9"
"725","candaff_hprpcoft","Don't know","-8"
"816","candaff_hprpcoft","Inapplicable","-1"
"1129","candaff_afrrpc","Yes","1"
"2120","candaff_afrrpc","No","2"
"3121","candaff_afrrpc","Refused","-9"
"4118","candaff_afrrpc","Don't know","-8"
"1130","candaff_afrrpcoft","Always","1"
"2121","candaff_afrrpcoft","Most of the time","2"
"3122","candaff_afrrpcoft","About half the time","3"
"4119","candaff_afrrpcoft","Some of the time","4"
"583","candaff_afrrpcoft","Never","5"
"652","candaff_afrrpcoft","Inapplicable","-1"
"1131","candaff_prdrpc","Yes","1"
"2122","candaff_prdrpc","No","2"
"3123","candaff_prdrpc","Refused","-9"
"4120","candaff_prdrpc","Don't know","-8"
"1132","candaff_prdrpcoft","Always","1"
"2123","candaff_prdrpcoft","Most of the time","2"
"3124","candaff_prdrpcoft","About half the time","3"
"4121","candaff_prdrpcoft","Some of the time","4"
"584","candaff_prdrpcoft","Never","5"
"653","candaff_prdrpcoft","Refused","-9"
"726","candaff_prdrpcoft","Don't know","-8"
"817","candaff_prdrpcoft","Inapplicable","-1"
"1133","libcpre_self","Extremely liberal","1"
"2124","libcpre_self","Liberal","2"
"3125","libcpre_self","Slightly liberal","3"
"4122","libcpre_self","Moderate; middle of the road","4"
"585","libcpre_self","Slightly conservative","5"
"654","libcpre_self","Conservative","6"
"727","libcpre_self","Extremely conservative","7"
"818","libcpre_self","Refused","-9"
"96","libcpre_self","Don't know","-8"
"105","libcpre_self","Haven't thought much about this","-2"
"1134","libcpre_choose","Liberal","1"
"2125","libcpre_choose","Conservative","2"
"3126","libcpre_choose","Moderate {VOL}","3"
"4123","libcpre_choose","Refused","-9"
"586","libcpre_choose","Don't know","-8"
"655","libcpre_choose","Inapplicable","-1"
"1135","libcpre_dpc","Extremely liberal","1"
"2126","libcpre_dpc","Liberal","2"
"3127","libcpre_dpc","Slightly liberal","3"
"4124","libcpre_dpc","Moderate; middle of the road","4"
"587","libcpre_dpc","Slightly conservative","5"
"656","libcpre_dpc","Conservative","6"
"728","libcpre_dpc","Extremely conservative","7"
"819","libcpre_dpc","Refused","-9"
"97","libcpre_dpc","Don't know","-8"
"1136","libcpre_rpc","Extremely liberal","1"
"2127","libcpre_rpc","Liberal","2"
"3128","libcpre_rpc","Slightly liberal","3"
"4125","libcpre_rpc","Moderate; middle of the road","4"
"588","libcpre_rpc","Slightly conservative","5"
"657","libcpre_rpc","Conservative","6"
"729","libcpre_rpc","Extremely conservative","7"
"820","libcpre_rpc","Refused","-9"
"98","libcpre_rpc","Don't know","-8"
"1137","libcpre_ptyd","Extremely liberal","1"
"2128","libcpre_ptyd","Liberal","2"
"3129","libcpre_ptyd","Slightly liberal","3"
"4126","libcpre_ptyd","Moderate; middle of the road","4"
"589","libcpre_ptyd","Slightly conservative","5"
"658","libcpre_ptyd","Conservative","6"
"730","libcpre_ptyd","Extremely conservative","7"
"821","libcpre_ptyd","Refused","-9"
"99","libcpre_ptyd","Don't know","-8"
"1138","libcpre_ptyr","Extremely liberal","1"
"2129","libcpre_ptyr","Liberal","2"
"3130","libcpre_ptyr","Slightly liberal","3"
"4127","libcpre_ptyr","Moderate; middle of the road","4"
"590","libcpre_ptyr","Slightly conservative","5"
"659","libcpre_ptyr","Conservative","6"
"731","libcpre_ptyr","Extremely conservative","7"
"822","libcpre_ptyr","Refused","-9"
"910","libcpre_ptyr","Don't know","-8"
"1139","divgov_splitgov","Better when one party controls both","1"
"2130","divgov_splitgov","Better when control is split","2"
"3131","divgov_splitgov","It doesn't matter","3"
"4128","divgov_splitgov","Refused","-9"
"591","divgov_splitgov","Don't know","-8"
"1140","likelypct_howlikvt1","Extremely likely","1"
"2131","likelypct_howlikvt1","Very likely","2"
"3132","likelypct_howlikvt1","Moderately likely","3"
"4129","likelypct_howlikvt1","Slightly likely","4"
"592","likelypct_howlikvt1","Not likely at all","5"
"660","likelypct_howlikvt1","Refused","-9"
"732","likelypct_howlikvt1","Don't know","-8"
"823","likelypct_howlikvt1","Inapplicable","-1"
"1141","campfin_limcorp","Favor","1"
"2132","campfin_limcorp","Oppose","2"
"3133","campfin_limcorp","Neither favor nor oppose","3"
"4130","campfin_limcorp","Refused","-9"
"593","campfin_limcorp","Don't know","-8"
"1142","campfin_banads","Favor","1"
"2133","campfin_banads","Oppose","2"
"3134","campfin_banads","Neither favor nor oppose","3"
"4131","campfin_banads","Refused","-9"
"594","campfin_banads","Don't know","-8"
"1143","ineq_incgap","Larger","1"
"2134","ineq_incgap","Smaller","2"
"3135","ineq_incgap","About the same","3"
"4132","ineq_incgap","Refused","-9"
"595","ineq_incgap","Don't know","-8"
"1144","ineq_gapmore","Much","1"
"2135","ineq_gapmore","Somewhat","2"
"3136","ineq_gapmore","Refused","-9"
"4133","ineq_gapmore","Don't know","-8"
"596","ineq_gapmore","Inapplicable","-1"
"1145","ineq_gapless","Much","1"
"2136","ineq_gapless","Somewhat","2"
"3137","ineq_gapless","Refused","-9"
"4134","ineq_gapless","Don't know","-8"
"597","ineq_gapless","Inapplicable","-1"
"1146","ineq_incgap_x","Much larger","1"
"2137","ineq_incgap_x","Somewhat larger","2"
"3138","ineq_incgap_x","About the same","3"
"4135","ineq_incgap_x","Somewhat smaller","4"
"598","ineq_incgap_x","Much smaller","5"
"661","ineq_incgap_x","Refused","-9"
"733","ineq_incgap_x","Don't know","-8"
"1147","effic_complicstd","Agree strongly","1"
"2138","effic_complicstd","Agree somewhat","2"
"3139","effic_complicstd","Neither agree nor disagree","3"
"4136","effic_complicstd","Disagree somewhat","4"
"599","effic_complicstd","Disagree strongly","5"
"662","effic_complicstd","Refused","-9"
"734","effic_complicstd","Don't know","-8"
"824","effic_complicstd","Inapplicable","-1"
"1148","effic_undstd","Agree strongly","1"
"2139","effic_undstd","Agree somewhat","2"
"3140","effic_undstd","Neither agree nor disagree","3"
"4137","effic_undstd","Disagree somewhat","4"
"5100","effic_undstd","Disagree strongly","5"
"663","effic_undstd","Refused","-9"
"735","effic_undstd","Don't know","-8"
"825","effic_undstd","Inapplicable","-1"
"1149","effic_carestd","Agree strongly","1"
"2140","effic_carestd","Agree somewhat","2"
"3141","effic_carestd","Neither agree nor disagree","3"
"4138","effic_carestd","Disagree somewhat","4"
"5101","effic_carestd","Disagree strongly","5"
"664","effic_carestd","Refused","-9"
"736","effic_carestd","Don't know","-8"
"826","effic_carestd","Inapplicable","-1"
"1150","effic_saystd","Agree strongly","1"
"2141","effic_saystd","Agree somewhat","2"
"3142","effic_saystd","Neither agree nor disagree","3"
"4139","effic_saystd","Disagree somewhat","4"
"5102","effic_saystd","Disagree strongly","5"
"665","effic_saystd","Refused","-9"
"737","effic_saystd","Don't know","-8"
"827","effic_saystd","Inapplicable","-1"
"1151","effic_complicrev","Always","1"
"2142","effic_complicrev","Most of the time","2"
"3143","effic_complicrev","About half the time","3"
"4140","effic_complicrev","Some of the time","4"
"5103","effic_complicrev","Never","5"
"666","effic_complicrev","Refused","-9"
"738","effic_complicrev","Don't know","-8"
"828","effic_complicrev","Inapplicable","-1"
"1152","effic_undrev","Extremely well","1"
"2143","effic_undrev","Very well","2"
"3144","effic_undrev","Moderately well","3"
"4141","effic_undrev","Slightly well","4"
"5104","effic_undrev","Not well at all","5"
"667","effic_undrev","Refused","-9"
"739","effic_undrev","Don't know","-8"
"829","effic_undrev","Inapplicable","-1"
"1153","effic_carerev","A great deal","1"
"2144","effic_carerev","A lot","2"
"3145","effic_carerev","A moderate amount","3"
"4142","effic_carerev","A little","4"
"5105","effic_carerev","Not at all","5"
"668","effic_carerev","Refused","-9"
"740","effic_carerev","Don't know","-8"
"830","effic_carerev","Inapplicable","-1"
"1154","effic_sayrev","A great deal","1"
"2145","effic_sayrev","A lot","2"
"3146","effic_sayrev","A moderate amount","3"
"4143","effic_sayrev","A little","4"
"5106","effic_sayrev","Not at all","5"
"669","effic_sayrev","Refused","-9"
"741","effic_sayrev","Don't know","-8"
"831","effic_sayrev","Inapplicable","-1"
"1155","econ_ecnow","Very good","1"
"2146","econ_ecnow","Good","2"
"3147","econ_ecnow","Neither good nor bad","3"
"4144","econ_ecnow","Bad","4"
"5107","econ_ecnow","Very bad","5"
"670","econ_ecnow","Refused","-9"
"742","econ_ecnow","Don't know","-8"
"1156","econ_ecpast","Gotten better","1"
"2147","econ_ecpast","Stayed about the same","2"
"3148","econ_ecpast","Gotten worse","3"
"4145","econ_ecpast","Refused","-9"
"5108","econ_ecpast","Don't know","-8"
"1157","econ_ecpastamt","Much","1"
"2148","econ_ecpastamt","Somewhat","2"
"3149","econ_ecpastamt","Refused","-9"
"4146","econ_ecpastamt","Don't know","-8"
"5109","econ_ecpastamt","Inapplicable","-1"
"1158","econ_ecpast_x","Much better","1"
"2149","econ_ecpast_x","Somewhat better","2"
"3150","econ_ecpast_x","Stayed about the same","3"
"4147","econ_ecpast_x","Somewhat worse","4"
"5110","econ_ecpast_x","Much worse","5"
"671","econ_ecpast_x","Refused","-9"
"743","econ_ecpast_x","Don't know","-8"
"1159","econ_ecnext","Get better","1"
"2150","econ_ecnext","Stay about the same","2"
"3151","econ_ecnext","Get worse","3"
"4148","econ_ecnext","Refused","-9"
"5111","econ_ecnext","Don't know","-8"
"1160","econ_ecnextamt","Much","1"
"2151","econ_ecnextamt","Somewhat","2"
"3152","econ_ecnextamt","Don't know","-8"
"4149","econ_ecnextamt","Inapplicable","-1"
"1161","econ_ecnext_x","Much better","1"
"2152","econ_ecnext_x","Somewhat better","2"
"3153","econ_ecnext_x","Stay about the same","3"
"4150","econ_ecnext_x","Somewhat worse","4"
"5112","econ_ecnext_x","Much worse","5"
"672","econ_ecnext_x","Refused","-9"
"744","econ_ecnext_x","Don't know","-8"
"1162","econ_unpast","Better","1"
"2153","econ_unpast","About the same","2"
"3154","econ_unpast","Worse","3"
"4151","econ_unpast","Refused","-9"
"5113","econ_unpast","Don't know","-8"
"1163","econ_unlast","Much","1"
"2154","econ_unlast","Somewhat","2"
"3155","econ_unlast","Refused","-9"
"4152","econ_unlast","Don't know","-8"
"5114","econ_unlast","Inapplicable","-1"
"1164","econ_unpast_x","Much better","1"
"2155","econ_unpast_x","Somewhat better","2"
"3156","econ_unpast_x","About the same","3"
"4153","econ_unpast_x","Somewhat worse","4"
"5115","econ_unpast_x","Much worse","5"
"673","econ_unpast_x","Refused","-9"
"745","econ_unpast_x","Don't know","-8"
"1165","econ_unnext","More","1"
"2156","econ_unnext","About the same","2"
"3157","econ_unnext","Less","3"
"4154","econ_unnext","Refused","-9"
"5116","econ_unnext","Don't know","-8"
"1166","ecblame_pres","A great deal","1"
"2157","ecblame_pres","A lot","2"
"3158","ecblame_pres","A moderate amount","3"
"4155","ecblame_pres","A little","4"
"5117","ecblame_pres","Not at all","5"
"674","ecblame_pres","Refused","-9"
"746","ecblame_pres","Don't know","-8"
"1167","ecblame_fmpr","A great deal","1"
"2158","ecblame_fmpr","A lot","2"
"3159","ecblame_fmpr","A moderate amount","3"
"4156","ecblame_fmpr","A little","4"
"5118","ecblame_fmpr","Not at all","5"
"675","ecblame_fmpr","Refused","-9"
"747","ecblame_fmpr","Don't know","-8"
"1168","ecblame_dem","A great deal","1"
"2159","ecblame_dem","A lot","2"
"3160","ecblame_dem","A moderate amount","3"
"4157","ecblame_dem","A little","4"
"5119","ecblame_dem","Not at all","5"
"676","ecblame_dem","Refused","-9"
"748","ecblame_dem","Don't know","-8"
"1169","ecblame_rep","A great deal","1"
"2160","ecblame_rep","A lot","2"
"3161","ecblame_rep","A moderate amount","3"
"4158","ecblame_rep","A little","4"
"5120","ecblame_rep","Not at all","5"
"677","ecblame_rep","Refused","-9"
"749","ecblame_rep","Don't know","-8"
"1170","ecblame_bank","A great deal","1"
"2161","ecblame_bank","A lot","2"
"3162","ecblame_bank","A moderate amount","3"
"4159","ecblame_bank","A little","4"
"5121","ecblame_bank","Not at all","5"
"678","ecblame_bank","Refused","-9"
"750","ecblame_bank","Don't know","-8"
"1171","ecblame_cons","A great deal","1"
"2162","ecblame_cons","A lot","2"
"3163","ecblame_cons","A moderate amount","3"
"4160","ecblame_cons","A little","4"
"5122","ecblame_cons","Not at all","5"
"679","ecblame_cons","Refused","-9"
"751","ecblame_cons","Don't know","-8"
"1172","ecblame_lend","A great deal","1"
"2163","ecblame_lend","A lot","2"
"3164","ecblame_lend","A moderate amount","3"
"4161","ecblame_lend","A little","4"
"5123","ecblame_lend","Not at all","5"
"680","ecblame_lend","Refused","-9"
"752","ecblame_lend","Don't know","-8"
"1173","ptyperf_ptyecon","Democrats","1"
"2164","ptyperf_ptyecon","Republicans","2"
"3165","ptyperf_ptyecon","Not much difference between them","3"
"4162","ptyperf_ptyecon","Neither party {VOL}","4"
"5124","ptyperf_ptyecon","Refused","-9"
"681","ptyperf_ptyecon","Don't know","-8"
"1174","preswin_care","Care a good deal","1"
"2165","preswin_care","Don't care very much","2"
"3166","preswin_care","Refused","-9"
"4163","preswin_care","Don't know","-8"
"3167","preswin_win","Other {SPECIFY} {VOL}","5"
"4164","preswin_win","Refused","-9"
"5125","preswin_win","Don't know","-8"
"1175","preswin_close","Will be close","1"
"2166","preswin_close","Win by quite a bit","2"
"3168","preswin_close","Refused","-9"
"4165","preswin_close","Don't know","-8"
"5126","preswin_close","Inapplicable","-1"
"3169","preswin_state","Other {SPECIFY} {VOL}","5"
"4166","preswin_state","Refused","-9"
"5127","preswin_state","Don't know","-8"
"1176","preswin_closest","Will be close","1"
"2167","preswin_closest","Win by quite a bit","2"
"3170","preswin_closest","Refused","-9"
"4167","preswin_closest","Don't know","-8"
"5128","preswin_closest","Inapplicable","-1"
"1177","preswin_dutychoice","Mainly a duty","1"
