Number,Name
v085352b,AMP.42b. 18th WHITE FACE PHOTO: photograph (letter)
v085352c,AMP.42c. 18th WHITE FACE PHOTO: Chinese character
v085352d,AMP.42d. 18th WHITE FACE PHOTO: nth in sequence
v085353,AMP.43. 19th WHITE FACE PHOTO: response (P or Q)
v085353a,AMP.43a. 19th WHITE FACE PHOTO: response time (sec)
v085353b,AMP.43b. 19th WHITE FACE PHOTO: photograph (letter)
v085353c,AMP.43c. 19th WHITE FACE PHOTO: Chinese character
v085353d,AMP.43d. 19th WHITE FACE PHOTO: nth in sequence
v085354,AMP.44. 20th WHITE FACE PHOTO: response (P or Q)
v085354a,AMP.44a. 20th WHITE FACE PHOTO: response time (sec)
v085354b,AMP.44b. 20th WHITE FACE PHOTO: photograph (letter)
v085354c,AMP.44c. 20th WHITE FACE PHOTO: Chinese character
v085354d,AMP.44d. 20th WHITE FACE PHOTO: nth in sequence
v085355,AMP.45. 21st WHITE FACE PHOTO: response (P or Q)
v085355a,AMP.45a. 21st WHITE FACE PHOTO: response time (sec)
v085355b,AMP.45b. 21st WHITE FACE PHOTO: photograph (letter)
v085355c,AMP.45c. 21st WHITE FACE PHOTO: Chinese character
v085355d,AMP.45d. 21st WHITE FACE PHOTO: nth in sequence
v085356,AMP.46. 22nd WHITE FACE PHOTO: response (P or Q)
v085356a,AMP.46a. 22nd WHITE FACE PHOTO: response time (sec)
v085356b,AMP.46b. 22nd WHITE FACE PHOTO: photograph (letter)
v085356c,AMP.46c. 22nd WHITE FACE PHOTO: Chinese character
v085356d,AMP.46d. 22nd WHITE FACE PHOTO: nth in sequence
v085357,AMP.47. 23rd WHITE FACE PHOTO: response (P or Q)
v085357a,AMP.47a. 23rd WHITE FACE PHOTO: response time (sec)
v085357b,AMP.47b. 23rd WHITE FACE PHOTO: photograph (letter)
v085357c,AMP.47c. 23rd WHITE FACE PHOTO: Chinese character
v085357d,AMP.47d. 23rd WHITE FACE PHOTO: nth in sequence
v085358,AMP.48. 24th WHITE FACE PHOTO: response (P or Q)
v085358a,AMP.48a. 24th WHITE FACE PHOTO: response time (sec)
v085358b,AMP.48b. 24th WHITE FACE PHOTO: photograph (letter)
v085358c,AMP.48c. 24th WHITE FACE PHOTO: Chinese character
v085358d,AMP.48d. 24th WHITE FACE PHOTO: nth in sequence
v085359,AMP.49. R able to read Chinese
v085360a,AMP.50a. Pre-administration IWR checkpoint
v085360b,AMP.50b. Post-administration IWR checkpoint
v085401a,ZZ1a. POST IWR OBS: others present
v085402,ZZ2. POST IWR OBS: R cooperation
v085403,ZZ3. POST IWR OBS: R level of information
v085404,ZZ4. POST IWR OBS: R intelligence
v085405,ZZ5. POST IWR OBS: R suspicious
v085406,ZZ6. POST IWR OBS: R interest in IW
v085407,ZZ7. POST IWR OBS: R sincere
v085408,ZZ8. POST IWR OBS: places where doubted sincerity
v085409a,ZZ09a. POST IWR OBS: Mention reactions to IW
