,id,label,value
389,v042415d,Administered 3rd,3
479,v042415d,Administered 4th,4
548,v042415d,Administered 5th,5
637,v042415d,Administered 6th,6
736,v042415d,Administered 7th,7
1191,v042415e,Administered 1st,1
2161,v042415e,Administered 2nd,2
390,v042415e,Administered 3rd,3
480,v042415e,Administered 4th,4
549,v042415e,Administered 5th,5
638,v042415e,Administered 6th,6
737,v042415e,Administered 7th,7
1192,v042415f,Administered 1st,1
2162,v042415f,Administered 2nd,2
393,v042415f,Administered 3rd,3
483,v042415f,Administered 4th,4
550,v042415f,Administered 5th,5
639,v042415f,Administered 6th,6
738,v042415f,Administered 7th,7
1193,v042415g,Administered 1st,1
2163,v042415g,Administered 2nd,2
394,v042415g,Administered 3rd,3
484,v042415g,Administered 4th,4
551,v042415g,Administered 5th,5
640,v042415g,Administered 6th,6
739,v042415g,Administered 7th,7
1194,v042416,George Bush placement administered first (N1b),1
2164,v042416,John Kerry placement administered first (N1c),2
1195,v042417,Democratic party placement administered first (N1d),1
2165,v042417,Republican party placement administered first (N1e),2
1196,v042418,George Bush placement administered first N2b),1
2166,v042418,John Kerry placement administered first (N2c),2
1197,v042419,Democratic party placement administered first (N2d),1
2167,v042419,Republican party placement administered first (N2e),2
1198,v042420,George Bush placement administered first (N5b),1
2168,v042420,John Kerry placement administered first (N5c),2
1199,v042421,Democratic party placement administered first (N5d),1
2169,v042421,Republican party placement administered first (N5e),2
1200,v042422,George Bush placement administered first (N6b),1
2170,v042422,John Kerry placement administered first (N6c),2
1201,v042423,Democratic party placement administered first (N6d),1
2171,v042423,Republican party placement administered first (N6e),2
1202,v042424a,Administered 1st,1
2172,v042424a,Administered 2nd,2
395,v042424a,Administered 3rd,3
485,v042424a,Administered 4th,4
552,v042424a,Administered 5th,5
641,v042424a,Administered 6th,6
740,v042424a,Administered 7th,7
824,v042424a,Administered 8th,8
916,v042424a,Administered 9th,9
1015,v042424a,Administered 10th,10
1203,v042424b,Administered 1st,1
2173,v042424b,Administered 2nd,2
396,v042424b,Administered 3rd,3
486,v042424b,Administered 4th,4
553,v042424b,Administered 5th,5
642,v042424b,Administered 6th,6
741,v042424b,Administered 7th,7
825,v042424b,Administered 8th,8
917,v042424b,Administered 9th,9
1016,v042424b,Administered 10th,10
1204,v042424c,Administered 1st,1
2174,v042424c,Administered 2nd,2
397,v042424c,Administered 3rd,3
487,v042424c,Administered 4th,4
554,v042424c,Administered 5th,5
643,v042424c,Administered 6th,6
742,v042424c,Administered 7th,7
826,v042424c,Administered 8th,8
918,v042424c,Administered 9th,9
1017,v042424c,Administered 10th,10
1205,v042424d,Administered 1st,1
2175,v042424d,Administered 2nd,2
398,v042424d,Administered 3rd,3
488,v042424d,Administered 4th,4
555,v042424d,Administered 5th,5
644,v042424d,Administered 6th,6
743,v042424d,Administered 7th,7
827,v042424d,Administered 8th,8
919,v042424d,Administered 9th,9
1018,v042424d,Administered 10th,10
1206,v042424e,Administered 1st,1
2176,v042424e,Administered 2nd,2
399,v042424e,Administered 3rd,3
489,v042424e,Administered 4th,4
556,v042424e,Administered 5th,5
645,v042424e,Administered 6th,6
744,v042424e,Administered 7th,7
828,v042424e,Administered 8th,8
920,v042424e,Administered 9th,9
1019,v042424e,Administered 10th,10
1207,v042424f,Administered 1st,1
2177,v042424f,Administered 2nd,2
3100,v042424f,Administered 3rd,3
490,v042424f,Administered 4th,4
557,v042424f,Administered 5th,5
646,v042424f,Administered 6th,6
745,v042424f,Administered 7th,7
829,v042424f,Administered 8th,8
921,v042424f,Administered 9th,9
1020,v042424f,Administered 10th,10
1208,v042424g,Administered 1st,1
2178,v042424g,Administered 2nd,2
3101,v042424g,Administered 3rd,3
493,v042424g,Administered 4th,4
558,v042424g,Administered 5th,5
647,v042424g,Administered 6th,6
746,v042424g,Administered 7th,7
830,v042424g,Administered 8th,8
922,v042424g,Administered 9th,9
1021,v042424g,Administered 10th,10
1209,v042424h,Administered 1st,1
2179,v042424h,Administered 2nd,2
3102,v042424h,Administered 3rd,3
494,v042424h,Administered 4th,4
559,v042424h,Administered 5th,5
648,v042424h,Administered 6th,6
747,v042424h,Administered 7th,7
831,v042424h,Administered 8th,8
923,v042424h,Administered 9th,9
1022,v042424h,Administered 10th,10
1215,v042424j,Administered 1st,1
2180,v042424j,Administered 2nd,2
3103,v042424j,Administered 3rd,3
495,v042424j,Administered 4th,4
560,v042424j,Administered 5th,5
649,v042424j,Administered 6th,6
748,v042424j,Administered 7th,7
832,v042424j,Administered 8th,8
924,v042424j,Administered 9th,9
1023,v042424j,Administered 10th,10
1216,v042424k,Administered 1st,1
2181,v042424k,Administered 2nd,2
3104,v042424k,Administered 3rd,3
496,v042424k,Administered 4th,4
561,v042424k,Administered 5th,5
650,v042424k,Administered 6th,6
749,v042424k,Administered 7th,7
833,v042424k,Administered 8th,8
925,v042424k,Administered 9th,9
1024,v042424k,Administered 10th,10
1217,v042425,George Bush placement administered first (P3b),1
2182,v042425,John Kerry placement administered first (P3c),2
1218,v042426,George Bush placement administered first (P5b),1
2183,v042426,John Kerry placement administered first (P5c),2
1219,v042427,George Bush placement administered first (P6b),1
2184,v042427,John Kerry placement administered first (P6c),2
1220,v042428,Democratic party placement administered first (P6d),1
2185,v042428,Republican party placement administered first (P6e),2
1221,v043001,Very much interested,1
2186,v043001,Somewhat interested,3
3105,v043001,Not much interested,5
1222,v043002,"Yes, voted",1
2187,v043002,"No, didn't vote",5
3106,v043002,Don't know,8
1223,v043003,Al Gore,1
2188,v043003,George W. Bush,3
3107,v043003,Pat Buchanan,5
497,v043003,Ralph Nader,6
562,v043003,Other (SPECIFY),7
651,v043003,Don't know,8
750,v043003,Refused,9
834,v043003,(No Data),.
1224,v043004,Fair,1
2189,v043004,Unfair,5
3108,v043004,Don't know,8
498,v043004,Refused,9
1225,v043005,Fair - strongly,1
2190,v043005,Fair - not strongly,2
3109,v043005,Unfair - not strongly,4
499,v043005,Unfair - strongly,5
563,v043005,Don't know,8
652,v043005,(No Data),.
1226,v043006,Yes,1
2191,v043006,No,5
3110,v043006,Don't know,8
4100,v043006,Refused,9
1227,v043007,"No mentions (5,8 in A3a;8880,8888,8889 in A3b1)",0
2192,v043007,One mention,1
3111,v043007,Two mentions,2
4101,v043007,Three mentions,3
564,v043007,Four mentions,4
653,v043007,Five mentions,5
751,v043007,RF (9 in A3a),9
891,v043007b,(No Data),.
927,v043007c,(No Data),.
581,v043007d,(No Data),.
4810,v043007e,(No Data),.
1228,v043008,Yes,1
2193,v043008,No,5
3112,v043008,Don't Know,8
1229,v043009,"No mentions (5,8 in A4a;8880,8888,8889 in A4b1)",0
2194,v043009,One mention,1
3113,v043009,Two mentions,2
4102,v043009,Three mentions,3
565,v043009,Four mentions,4
654,v043009,Five mentions,5
8110,v043009d,(No Data),.
7110,v043009e,(No Data),.
1230,v043010,Yes,1
2195,v043010,No,5
3114,v043010,Don't know,8
1231,v043011,"No mentions (5,8 in A5a;8880,8888,8889 in A5b1)",0
2196,v043011,One mention,1
3115,v043011,Two mentions,2
4103,v043011,Three mentions,3
566,v043011,Four mentions,4
655,v043011,Five mentions,5
961,v043011c,(No Data),.
753,v043011d,(No Data),.
4410,v043011e,(No Data),.
1232,v043012,Yes,1
2197,v043012,No,5
3116,v043012,Don't know,8
1233,v043013,"No mentions (5,8 in A6a;8880,8888,8889 in A6b1)",0
2198,v043013,One mention,1
3117,v043013,Two mentions,2
4104,v043013,Three mentions,3
567,v043013,Four mentions,4
656,v043013,Five mentions,5
991,v043013b,(No Data),.
861,v043013c,(No Data),.
601,v043013d,(No Data),.
3910,v043013e,(No Data),.
1234,v043014,None,0
2199,v043014,One day,1
3118,v043014,Two days,2
4105,v043014,Three days,3
568,v043014,Four days,4
657,v043014,Five days,5
752,v043014,Six days,6
835,v043014,Every day,7
926,v043014,Don't know,8
1235,v043015,A great deal,1
2200,v043015,Quite a bit,2
3119,v043015,Some,3
4106,v043015,Very little,4
569,v043015,None,5
658,v043015,(No Data),.
1236,v043016,None,0
2201,v043016,One day,1
3120,v043016,Two days,2
4107,v043016,Three days,3
570,v043016,Four days,4
659,v043016,Five days,5
754,v043016,Six days,6
836,v043016,Every day,7
928,v043016,Don't know,8
1237,v043017,None,0
2202,v043017,One day,1
3121,v043017,Two days,2
4108,v043017,Three days,3
571,v043017,Four days,4
660,v043017,Five days,5
755,v043017,Six days,6
837,v043017,Every day,7
1238,v043018,A great deal,1
2203,v043018,Quite a bit,2
3122,v043018,Some,3
4109,v043018,Very little,4
572,v043018,None,5
662,v043018,(No Data),.
1239,v043019,None,0
2204,v043019,One day,1
3123,v043019,Two days,2
4110,v043019,Three days,3
573,v043019,Four days,4
663,v043019,Five days,5
756,v043019,Six days,6
838,v043019,Every day,7
1240,v043020,None,0
2205,v043020,One day,1
3124,v043020,Two days,2
4111,v043020,Three days,3
574,v043020,Four days,4
664,v043020,Five days,5
757,v043020,Six days,6
839,v043020,Every day,7
1241,v043021,Yes,1
2206,v043021,No,5
3125,v043021,(No Data),.
1242,v043022,A great deal,1
2207,v043022,Quite a bit,2
3126,v043022,Some,3
4112,v043022,Very little,4
575,v043022,None,5
665,v043022,(No Data),.
1243,v043023,Right direction,1
2208,v043023,Wrong track,5
3127,v043023,Don't know,8
4113,v043023,Refused,9
576,v043023,(No Data),.
1244,v043024,Approve,1
2209,v043024,Disapprove,5
3128,v043024,Don't know,8
4114,v043024,Refused,9
1245,v043025,Approve strongly,1
2213,v043025,Approve not strongly,2
3129,v043025,Disapprove not strongly,4
4115,v043025,Disapprove strongly,5
577,v043025,Don't know,8
666,v043025,Refused,9
758,v043025,(No Data),.
1246,v043026,Approve,1
2214,v043026,Disapprove,5
3130,v043026,Don't know,8
4116,v043026,Refused,9
1247,v043027,Approve strongly,1
2215,v043027,Approve not strongly,2
3131,v043027,Disapprove not strongly,4
4117,v043027,Disapprove strongly,5
578,v043027,Don't know,8
667,v043027,(No Data),.
1248,v043028,Approve,1
2216,v043028,Disapprove,5
3132,v043028,Don't know,8
4118,v043028,Refused,9
1249,v043029,Approve strongly,1
2217,v043029,Approve not strongly,2
3133,v043029,Disapprove not strongly,4
4119,v043029,Disapprove strongly,5
579,v043029,Don't know,8
668,v043029,(No Data),.
1250,v043030,Approve,1
2218,v043030,Disapprove,5
3134,v043030,DK,8
4120,v043030,RF,9
1251,v043031,Approve strongly,1
2219,v043031,Approve not strongly,2
3135,v043031,Disapprove not strongly,4
4121,v043031,Disapprove strongly,5
580,v043031,DK,8
669,v043031,RF,9
759,v043031,(No Data),.
1252,v043032,Approve,1
2220,v043032,Disapprove,5
3136,v043032,DK,8
4122,v043032,RF,9
1253,v043033,Approve strongly,1
2221,v043033,Approve not strongly,2
3137,v043033,Disapprove not strongly,4
4123,v043033,Disapprove strongly,5
582,v043033,DK,8
670,v043033,RF,9
760,v043033,(No Data),.
1254,v043034,Right direction,1
2222,v043034,Wrong track,5
3138,v043034,Don't know,8
4124,v043034,Refused,9
583,v043034,(No Data),.
1255,v043034x,Right direction,1
2223,v043034x,Wrong track,5
3139,v043034x,Don't know,8
4125,v043034x,Refused,9
1256,v043035,Very much,1
2224,v043035,Pretty much,2
3140,v043035,Not very much,3
4126,v043035,Not at all,4
584,v043035,Don't know,8
671,v043035,Refused,9
1257,v043036,Approve,1
2225,v043036,Disapprove,5
3141,v043036,Don't know,8
4127,v043036,Refused,9
1258,v043037,Approve strongly,1
2226,v043037,Approve not strongly,2
3142,v043037,Disapprove not strongly,4
4128,v043037,Disapprove strongly,5
585,v043037,Don't know,8
672,v043037,(No Data),.
2510,v043038,Don't know where to rate,888
2410,v043039,Don't recognize,777
2511,v043039,Don't know where to rate,888
2228,v043040,Don't recognize,777
2312,v043040,Don't know where to rate,888
2411,v043040,Refused,889
2412,v043041,Don't recognize,777
2512,v043041,Don't know where to rate,888
2513,v043042,Don't recognize,777
2610,v043042,Don't know where to rate,888
21100,v043043,Don't recognize,777
2229,v043043,Don't know where to rate,888
2313,v043043,Refused,889
2810,v043044,Don't recognize,777
2910,v043044,Don't know where to rate,888
2710,v043045,Don't recognize,777
2811,v043045,Don't know where to rate,888
2230,v043046,Don't recognize,777
2314,v043046,Don't know where to rate,888
2231,v043047,Don't recognize,777
2315,v043047,Don't know where to rate,888
2232,v043048,Don't recognize,777
2316,v043048,Don't know where to rate,888
2514,v043049,Don't recognize,777
2611,v043049,Don't know where to rate,888
2711,v043049,Refused,889
2612,v043050,Don't recognize,777
2712,v043050,Don't know where to rate,888
2812,v043050,Refused,889
2233,v043051,Don't recognize,777
2317,v043051,Don't know where to rate,888
2413,v043051,Refused,889
1259,v043052,Yes,1
2227,v043052,No,5
3143,v043052,Don't know,8
4129,v043052,Refused,9
1260,v043053,"No mentions (5,8 in C1a;8880,8888,8889 in C1b1)",0
2234,v043053,One mention,1
3144,v043053,Two mentions,2
4130,v043053,Three mentions,3
586,v043053,Four mentions,4
673,v043053,Five mentions,5
761,v043053,RF (9 in C1a),9
8210,v043053c,(No Data),.
6610,v043053d,(No Data),.
4910,v043053e,(No Data),.
1261,v043054,Yes,1
2235,v043054,No,5
3145,v043054,Don't know,8
4131,v043054,Refused,9
1262,v043055,"No mentions (5,8 in C1c;8880,8888,8889 in C1d1)",0
2236,v043055,One mention,1
3146,v043055,Two mentions,2
4132,v043055,Three mentions,3
587,v043055,Four mentions,4
674,v043055,Five mentions,5
762,v043055,RF (9 in C1c),9
992,v043055b,(No Data),.
764,v043055c,(No Data),.
503,v043055d,(No Data),.
2414,v043055e,(No Data),.
1263,v043056,Yes,1
2237,v043056,No,5
3147,v043056,Don't know,8
4133,v043056,Refused,9
1264,v043057,"No mentions (5,8 in C2a;8880,8888,8889 in C2b1)",0
2238,v043057,One mention,1
3148,v043057,Two mentions,2
4134,v043057,Three mentions,3
588,v043057,Four mentions,4
675,v043057,Five mentions,5
763,v043057,RF (9 in C2a),9
691,v043057c,(No Data),.
4510,v043057d,(No Data),.
2813,v043057e,(No Data),.
1265,v043058,Yes,1
2239,v043058,No,5
3149,v043058,Don't know,8
4135,v043058,Refused,9
1266,v043059,"No mentions (5,8 in C2c;8880,8888,8889 in C2d1)",0
2240,v043059,One mention,1
3150,v043059,Two mentions,2
4136,v043059,Three mentions,3
589,v043059,Four mentions,4
676,v043059,Five mentions,5
765,v043059,RF (9 in C2c),9
8211,v043059c,(No Data),.
6210,v043059d,(No Data),.
3710,v043059e,(No Data),.
1267,v043060,Better when one party controls both,1
2241,v043060,Better when control is split,3
3151,v043060,It doesn't matter,5
4137,v043060,Don't know,8
590,v043060,Refused,9
1268,v043061,Better,1
2242,v043061,Worse,3
3152,v043061,The same (VOL),5
4138,v043061,Don't know,8
591,v043061,Refused,9
1269,v043062,Much better,1
2243,v043062,Somewhat better,2
3153,v043062,Same (5 in C4),3
4139,v043062,Somewhat worse,4
592,v043062,Much worse,5
677,v043062,Don't know,8
766,v043062,(No Data),.
1270,v043063,Better,1
2244,v043063,Worse,3
3154,v043063,The same,5
4140,v043063,Don't know,8
593,v043063,Refused,9
1271,v043064,Much better,1
2245,v043064,Somewhat better,2
3155,v043064,Same (5 in C5),3
4141,v043064,Somewhat worse,4
594,v043064,Much worse,5
678,v043064,Don't know,8
767,v043064,(No Data),.
1272,v043065,Yes,1
2246,v043065,No,5
3156,v043065,Don't know,8
4142,v043065,Refused,9
1273,v043066,Yes,1
2247,v043066,No,5
3157,v043066,Don't know,8
1274,v043067,Yes,1
2248,v043067,No,5
3158,v043067,Don't know,8
1275,v043068,Yes,1
2249,v043068,No,5
3159,v043068,Don't know,8
1276,v043069,Yes,1
2250,v043069,No,5
3160,v043069,Don't know,8
4143,v043069,Refused,9
1277,v043070,Very often,1
2251,v043070,Fairly often,2
3161,v043070,Occasionally,3
4144,v043070,Rarely,4
595,v043070,(No Data),.
1278,v043071,Yes,1
2252,v043071,No,5
3162,v043071,Don't know,8
4145,v043071,Refused,9
1279,v043072,Very often,1
2253,v043072,Fairly often,2
3163,v043072,Occasionally,3
4146,v043072,Rarely,4
596,v043072,Don't know,8
679,v043072,(No Data),.
1280,v043073,Yes,1
2254,v043073,No,5
3164,v043073,Don't know,8
4147,v043073,Refused,9
1281,v043074,Very often,1
2255,v043074,Fairly often,2
3165,v043074,Occasionally,3
4148,v043074,Rarely,4
597,v043074,Refused,9
680,v043074,(No Data),.
1282,v043075,Yes,1
2256,v043075,No,5
3166,v043075,Don't know,8
4149,v043075,Refused,9
1283,v043076,Very often,1
2257,v043076,Fairly often,2
3167,v043076,Occasionally,3
4150,v043076,Rarely,4
598,v043076,Don't know,8
681,v043076,(No Data),.
1284,v043077,Yes,1
2258,v043077,No,5
3168,v043077,Don't know,8
4151,v043077,Refused,9
